PC,PC_TYPE,FA,SS,SF,FAGG,CAGG,WATER,AEA,WR_HR,WR,ACC,FIBER,LATEX,SLUMP,VOID,Category,TOTAL_BINDER,w/b,b/a,SCM%,CAGG%,FAGG%,GWP,7day,28day,56day
560,1,100,0,0,1150,1815,266,7,20,0,0,0,0,3,5.5,6,660,0.403030303,0.222596965,0.151515152,0.612141653,0.387858347,627.264675,26.91174714,36.70338354,37.87349124
560,1,100,0,0,1150,1815,266,7,20,0,0,0,0,4,5.5,1,660,0.403030303,0.222596965,0.151515152,0.612141653,0.387858347,627.264675,27.04124872,44.38157012,
560,1,100,0,0,1150,1815,266,7,20,0,0,0,0,4,5.5,6,660,0.403030303,0.222596965,0.151515152,0.612141653,0.387858347,627.264675,23.63753553,35.15014312,36.0940686
560,1,100,0,0,1160,1850,264,10,26.4,0,0,0,0,4,5.5,1,660,0.4,0.219269103,0.151515152,0.61461794,0.38538206,627.36743,26.96080985,35.12954092,
560,1,100,0,0,1160,1850,264,10,26.4,0,0,0,0,4,5.5,6,660,0.4,0.219269103,0.151515152,0.61461794,0.38538206,627.36743,27.03607765,38.80155467,
560,1,100,0,0,1160,1850,264,12,26.4,0,0,0,0,4,5.5,6,660,0.4,0.219269103,0.151515152,0.61461794,0.38538206,627.36743,,34.68310521,
560,1,100,0,0,1170,1800,278,4.6,0,72.6,0,0,0,7,5.5,6,660,0.421212121,0.222222222,0.151515152,0.606060606,0.393939394,627.30741,,32.3364244,
560,1,100,0,0,1170,1815,299,8,0,82,0,0,0,8,5.5,6,660,0.453030303,0.221105528,0.151515152,0.608040201,0.391959799,627.336135,23.3732364,30.54723418,32.6811624
560,1,100,0,0,1170,1900,250,8,0,66,0,0,0,6,5.5,6,660,0.378787879,0.214983713,0.151515152,0.618892508,0.381107492,627.49891,33.58834567,43.5527364,
560,1,100,0,0,1175,1750,284,4.6,0,0,0,0,0,4,6,6,660,0.43030303,0.225641026,0.151515152,0.598290598,0.401709402,627.229525,25.4761382,36.41060076,
560,1,100,0,0,1177,1830,276,5.6,0,0,0,0,0,3,5.5,1,660,0.418181818,0.219487862,0.151515152,0.60857998,0.39142002,627.389871,22.57344424,34.77946769,
560,1,100,0,0,1180,1800,277,4.6,0,0,0,0,0,4,0,1,660,0.41969697,0.22147651,0.151515152,0.604026846,0.395973154,627.34314,23.6490268,26.14492992,35.58385636
560,1,100,0,0,1180,1800,278,4.6,0,0,0,0,0,4,5.5,5,660,0.421212121,0.22147651,0.151515152,0.604026846,0.395973154,627.34314,,39.56607274,
560,1,100,0,0,1180,1800,278,4.6,0,0,0,0,0,4,6,6,660,0.421212121,0.22147651,0.151515152,0.604026846,0.395973154,627.34314,28.8200968,38.85120652,
560,1,100,0,0,1185,1800,266,11,20,0,0,0,0,3,5.5,6,660,0.403030303,0.221105528,0.151515152,0.603015075,0.396984925,627.361005,37.08001928,39.52638227,
560,1,100,0,0,1200,1800,268,7,20,0,0,0,0,4,5.5,1,660,0.406060606,0.22,0.151515152,0.6,0.4,627.4146,22.22410973,32.86042616,
560,1,100,0,0,1200,1800,268,7,20,0,0,0,0,4,5.5,6,660,0.406060606,0.22,0.151515152,0.6,0.4,627.4146,21.63661873,29.73656951,30.9919462
560,1,100,0,0,1200,1800,269,7,20,0,0,0,0,3,5.5,1,660,0.407575758,0.22,0.151515152,0.6,0.4,627.4146,23.37191048,31.77548643,33.91532444
560,1,100,0,0,1200,1800,269,7,20,0,0,0,0,4,5.5,1,660,0.407575758,0.22,0.151515152,0.6,0.4,627.4146,21.05487335,29.21999288,31.24705232
560,1,100,0,0,1220,1800,234,6.6,0,79.2,448,0,0,8,5.5,1,660,0.354545455,0.218543046,0.151515152,0.59602649,0.40397351,627.48606,31.34151053,41.67089523,
560,1,100,0,0,1260,1725,270,3.3,19.8,0,0,0,0,4,5.5,1,660,0.409090909,0.221105528,0.151515152,0.577889447,0.422110553,627.485355,21.80352937,31.38264927,
560,1,100,0,45,950,1980,254,16,26,70,384,0,0,4,5.5,1,660,0.384848485,0.225255973,0.151515152,0.675767918,0.324232082,626.86605,37.60148087,45.6750271,
560,1,100,0,45,950,1980,255,12,26,128,384,0,0,4,5.5,1,660,0.386363636,0.225255973,0.151515152,0.675767918,0.324232082,626.86605,30.09710485,42.57215527,
560,1,100,0,45,1031,1930,271,20,0,90,384,0,0,4,5.5,1,660,0.410606061,0.22289767,0.151515152,0.651806822,0.348193178,627.059713,35.19599999,48.38969922,
560,1,100,0,45,1160,1850,248,7,0,64,512,0,0,3,5,1,660,0.375757576,0.219269103,0.151515152,0.61461794,0.38538206,627.36743,38.57646362,51.53488362,
560,1,140,0,0,1297,1674,242,10,0,50,0,0,0,8,6,6,700,0.345714286,0.235610905,0.2,0.563446651,0.436553349,640.639891,,56.76973015,
560,1,170,0,25,1000,1750,249,20,23,180,512,0,0,8,5.5,4,730,0.34109589,0.265454545,0.232876712,0.636363636,0.363636364,649.56425,28.61012002,41.90422982,
560,1,170,0,25,1325,1430,249,20,23,180,512,0,0,8,7.5,4,730,0.34109589,0.264972777,0.232876712,0.519056261,0.480943739,650.112675,26.21744378,39.8955564,42.2821157
560,2,0,100,0,1120,1900,264,7,40,0,0,0,0,4,0,6,660,0.4,0.218543046,0.151515152,0.629139073,0.370860927,620.92026,,36.6111756,
560,2,100,0,0,1120,1805,264,7,0,70,0,0,0,4,6,6,660,0.4,0.225641026,0.151515152,0.617094017,0.382905983,627.138335,20.4774372,30.20594356,37.20872147
560,2,100,0,0,1120,1820,264,5,0,15,0,0,0,5,6,6,660,0.4,0.224489796,0.151515152,0.619047619,0.380952381,627.16706,,42.68917172,49.5043768
560,2,100,0,0,1120,1900,264,10,0,21,0,0,0,4,6,6,660,0.4,0.218543046,0.151515152,0.629139073,0.370860927,627.32026,30.52769903,38.90151273,42.96584607
560,2,100,0,0,1125,1875,277,5.6,0,0,0,1,0,4,0,6,660,0.41969697,0.22,0.151515152,0.625,0.375,627.29025,17.3058476,19.2363804,
560,2,100,0,0,1140,1850,292,6.6,0,0,0,0,0,3,5.5,6,660,0.442424242,0.220735786,0.151515152,0.618729097,0.381270903,627.29597,27.4756186,37.576442,
560,2,100,0,0,1160,1800,264,6,0,0,0,0,0,3,5.5,6,660,0.4,0.222972973,0.151515152,0.608108108,0.391891892,627.27168,,31.65313601,35.5769616
560,2,100,0,0,1160,1850,264,10,26.4,0,0,0,0,4,3,6,660,0.4,0.219269103,0.151515152,0.61461794,0.38538206,627.36743,25.80249017,33.26147137,
560,2,100,0,0,1160,1850,264,10,26.4,0,0,0,0,4,5.5,1,660,0.4,0.219269103,0.151515152,0.61461794,0.38538206,627.36743,22.5458652,38.90614571,
560,2,100,0,0,1160,1850,264,10,26.4,0,0,0,0,4,5.5,6,660,0.4,0.219269103,0.151515152,0.61461794,0.38538206,627.36743,27.23793082,36.10256045,38.00391712
560,2,100,0,0,1170,1800,278,4.6,0,72.6,0,0,0,7,6,6,660,0.421212121,0.222222222,0.151515152,0.606060606,0.393939394,627.30741,32.37779296,42.51112023,
560,2,100,0,0,1170,1800,278,4.6,0,73,0,0,0,7,5.5,6,660,0.421212121,0.222222222,0.151515152,0.606060606,0.393939394,627.30741,,26.4069308,30.7506296
560,2,100,0,0,1185,1800,267,11,20,0,0,0,0,3,6,6,660,0.404545455,0.221105528,0.151515152,0.603015075,0.396984925,627.361005,28.24553347,39.82873027,
560,2,100,0,0,1198,1815,195,7,0,30,0,0,0,4,6,5,660,0.295454545,0.21905078,0.151515152,0.602389645,0.397610355,627.436179,,32.99938209,38.1969704
560,2,100,0,0,1220,1750,275,6.5,0,19.8,0,0,0,4,5.5,6,660,0.416666667,0.222222222,0.151515152,0.589225589,0.410774411,627.39031,,34.24188535,
560,2,140,0,0,1140,1670,308,4,27,22,0,0,0,8,5,5,700,0.44,0.24911032,0.2,0.59430605,0.40569395,640.07127,53.94000573,64.21319813,66.78724187
560,2,140,0,0,1180,1860,242,11,0,49,140,0,0,8,4.5,5,700,0.345714286,0.230263158,0.2,0.611842105,0.388157895,640.57804,38.42679573,,57.66317613
560,2,140,0,0,1220,1580,312,4,27,22,0,0,0,8,6,6,700,0.445714286,0.25,0.2,0.564285714,0.435714286,640.18476,53.3137317,67.2583838,69.47619827
560,2,240,0,0,1225,1546,272,4,0,96,0,0,0,27,6.5,4,800,0.34,0.288704439,0.3,0.557921328,0.442078672,672.937515,,45.80610414,
560,2,240,0,0,1225,1546,272,8,0,60,0,0,0,27,6.5,4,800,0.34,0.288704439,0.3,0.557921328,0.442078672,672.937515,,38.5417084,54.1319664
560,3,100,0,0,1013,1994,279,8,0,0,0,0,0,4,6,6,660,0.422727273,0.219487862,0.151515152,0.663119388,0.336880612,627.117959,23.60995649,29.65206451,32.29160846
560,3,140,0,0,1297,1674,242,10,0,50,0,0,0,8,6,5,700,0.345714286,0.235610905,0.2,0.563446651,0.436553349,640.639891,,50.96458847,
560,6,0,0,0,1383,1722,212,5,0,5.6,0,0,0,6.5,7,6,560,0.378571429,0.180354267,0,0.554589372,0.445410628,595.119089,24.8900836,32.10659907,
560,6,0,240,0,1420,1550,271,0,0,0,0,0,0,0,6,6,800,0.33875,0.269360269,0.3,0.521885522,0.478114478,658.28191,,,64.99460427
560,6,0,250,0,1390,1800,250,0,25,53,0,0,0,4,0,5,810,0.308641975,0.253918495,0.308641975,0.564263323,0.435736677,661.29347,32.060634,,51.96350787
560,6,140,0,0,1297,1674,242,10,0,50,0,0,0,8,6,6,700,0.345714286,0.235610905,0.2,0.563446651,0.436553349,640.639891,,52.58403627,
560,6,240,0,0,1033,1768,264,2,0,40,0,0,0,9,6.5,4,800,0.33,0.285612281,0.3,0.631203142,0.368796858,672.676629,,54.1928136,
560,6,240,0,0,1033,1768,264,22,0,67,0,0,0,9,6.5,6,800,0.33,0.285612281,0.3,0.631203142,0.368796858,672.676629,,49.4009554,
560,6,240,0,0,1125,1668,272,7.5,0,60,0,0,0,28,6.5,4,800,0.34,0.286430362,0.3,0.597207304,0.402792696,672.813845,,61.1985995,
560,6,240,0,0,1153,1576,272,7.5,0,60,0,0,0,28,6,4,800,0.34,0.293147673,0.3,0.577500916,0.422499084,672.737709,,59.21833586,
560,6,240,0,0,1197,1543,272,8,0,60,0,0,0,26,6.5,4,800,0.34,0.291970803,0.3,0.563138686,0.436861314,672.831726,,,58.77495618
560,6,240,0,0,1206,1546,272,4,0,56,0,0,0,26,6.5,4,800,0.34,0.290697674,0.3,0.561773256,0.438226744,672.869628,,46.50933484,
560,8,0,140,0,1075,1845,269,7,35,0,0,0,0,4,6.5,5,700,0.384285714,0.239726027,0.2,0.631849315,0.368150685,631.21415,,40.30977846,
560,11,100,0,0,1150,1815,258,10,0,30,0,0,0,4,5,6,660,0.390909091,0.222596965,0.151515152,0.612141653,0.387858347,627.264675,23.28130627,32.07212527,
560,11,100,0,0,1160,1850,263,10,26.4,0,0,0,0,4,6,6,660,0.398484848,0.219269103,0.151515152,0.61461794,0.38538206,627.36743,,31.44776644,
560,11,140,0,0,1075,1845,268,0,21,0,0,0,0,4,5.5,5,700,0.382857143,0.239726027,0.2,0.631849315,0.368150685,640.17415,30.77361213,41.35706873,
560,11,140,0,0,1075,1845,270,1,5,0,0,0,0,3,5.5,4,700,0.385714286,0.239726027,0.2,0.631849315,0.368150685,640.17415,39.6793438,51.54982227,
560,11,140,0,0,1297,1674,242,8,0,65,0,0,0,8,6,6,700,0.345714286,0.235610905,0.2,0.563446651,0.436553349,640.639891,,47.52787893,
560,11,140,0,0,1297,1674,242,10,0,50,0,0,0,8,6,5,700,0.345714286,0.235610905,0.2,0.563446651,0.436553349,640.639891,,43.65532207,
560,11,140,0,0,1297,1674,242,10,0,50,0,0,0,8,6,6,700,0.345714286,0.235610905,0.2,0.563446651,0.436553349,640.639891,,51.00053972,
560,11,240,0,0,1040,1675,300,0,32,0,0,0,0,4,5.9,6,800,0.375,0.2946593,0.3,0.61694291,0.38305709,672.523545,33.10633927,41.81288898,
560,11,240,0,0,1102,1668,272,7.5,0,60,0,0,0,28,6,4,800,0.34,0.288808664,0.3,0.602166065,0.397833935,672.731666,,66.35057373,
560,11,240,0,0,1125,1668,272,7.5,0,60,0,0,0,28,6.5,4,800,0.34,0.286430362,0.3,0.597207304,0.402792696,672.813845,,55.61866873,
560,11,240,0,0,1153,1576,272,8.5,0,45,0,0,0,28,6,4,800,0.34,0.293147673,0.3,0.577500916,0.422499084,672.737709,,70.35947293,
560,11,240,0,0,1181,1548,280,5,0,60,0,0,0,28,4.5,4,800,0.35,0.293147673,0.3,0.567240748,0.432759252,672.784133,,47.8841082,
560,11,240,0,0,1221,1546,300,1.5,0,7,512,0,0,26,6.5,4,800,0.375,0.289121793,0.3,0.558727864,0.441272136,672.923223,,58.63207135,
560,11,240,0,0,1225,1546,272,25,0,12,0,0,0,27,6.5,4,800,0.34,0.288704439,0.3,0.557921328,0.442078672,672.937515,,51.65284046,
560,11,240,0,0,1225,1546,272,25,0,96,0,0,0,27,6.5,4,800,0.34,0.288704439,0.3,0.557921328,0.442078672,672.937515,,50.40809228,
560,11,240,0,0,1339,1546,272,4,0,12,0,0,0,27,6.5,4,800,0.34,0.27729636,0.3,0.535875217,0.464124783,673.344837,,,61.16418204
561,1,97,0,0,1180,1850,275,6.6,19.8,0,0,0,0,3,6.5,6,658,0.417933131,0.217161716,0.147416413,0.610561056,0.389438944,627.50289,,33.67825077,
561,1,98,0,0,1100,1850,275,7.3,17,0,0,0,0,4,5.5,6,659,0.417298938,0.223389831,0.148710167,0.627118644,0.372881356,627.54505,30.24083522,44.43967468,
561,1,98,0,0,1125,1875,272,12,23,0,0,0,0,3,5.5,6,659,0.412746586,0.219666667,0.148710167,0.625,0.375,627.68225,28.02227457,35.75982263,36.6456494
561,1,99,0,0,1125,1875,277,6.6,23,0,0,0,0,4,5.5,1,660,0.41969697,0.22,0.15,0.625,0.375,628.01025,24.63743989,32.97965506,35.80173078
561,1,99,0,0,1125,1875,277,6.6,23,0,0,0,0,4,5.5,6,660,0.41969697,0.22,0.15,0.625,0.375,628.01025,25.85162902,33.4051122,37.15463043
561,1,99,0,0,1137,1900,264,8.7,0,79,0,0,0,2,5.5,1,660,0.4,0.217319723,0.15,0.625617386,0.374382614,628.101001,24.12304155,32.24137521,34.65168481
561,1,99,0,0,1200,1780,278,6.6,0,52,0,0,0,6,6,6,660,0.421212121,0.22147651,0.15,0.597315436,0.402684564,628.0963,37.231704,38.0763121,
561,1,99,0,0,1200,1800,268,7,20,0,0,0,0,4,5.5,1,660,0.406060606,0.22,0.15,0.6,0.4,628.1346,22.99345004,32.9616169,34.9936649
561,1,99,0,0,1400,1578,278,6.6,0,66,0,0,0,6,5.5,6,660,0.421212121,0.221625252,0.15,0.529885829,0.470114171,628.42407,21.9942844,29.5440466,
561,2,98,0,0,1125,1875,278,12,23,0,0,0,0,3,6,6,659,0.42185129,0.219666667,0.148710167,0.625,0.375,627.68225,23.70418488,31.08551794,
561,11,99,0,0,1250,1725,275,7.4,0,26,0,0,0,3,5,6,660,0.416666667,0.221848739,0.15,0.579831933,0.420168067,628.169625,,36.72608827,
562,2,93,0,0,1195,1860,205,13,20,0,0,0,0,6,6,6,655,0.312977099,0.214402619,0.141984733,0.608837971,0.391162029,627.311635,,26.9240378,30.336944
562,3,188,0,0,1409,1543,290,6.5,0,68,0,0,0,25,6,6,750,0.386666667,0.254065041,0.250666667,0.522696477,0.477303523,658.629202,,51.34757597,
563,1,0,187,0,1054,1750,278,11,34,8,384,0,0,6,6,4,750,0.370666667,0.267475036,0.249333333,0.624108417,0.375891583,646.509192,,48.66351585,
563,2,187,0,0,1609,1000,356,11,0,60,0,0,0,26,6,6,750,0.474666667,0.287466462,0.249333333,0.383288616,0.616711384,659.023957,34.65557095,53.18924298,55.37105148
564,1,0,141,0,1165,1700,282,7,0,0,100,0,0,4,5.5,1,705,0.4,0.246073298,0.2,0.593368237,0.406631763,635.714045,33.52921788,49.51127156,
564,1,85,0,0,1376,1725,260,3.2,39,39,0,0,0,5,5.5,6,649,0.400616333,0.209287327,0.130970724,0.55627217,0.44372783,627.171823,29.20980063,37.57794086,
564,2,0,141,0,1200,1775,267,5.7,0,16.6,0,0,0,4.5,6,6,705,0.378723404,0.23697479,0.2,0.596638655,0.403361345,635.982725,35.24371487,48.66551433,
564,2,0,282,0,1240,1250,325,10,12,55,512,0,0,8,6,4,846,0.384160757,0.339759036,0.333333333,0.502008032,0.497991968,672.34427,34.34844073,47.0050263,
564,2,141,0,0,1190,1970,235,0,0,50,0,0,0,9,1.5,4,705,0.333333333,0.223101266,0.2,0.623417722,0.376582278,645.34442,40.30861928,51.53900696,58.86056612
564,3,0,188,0,1193,1750,266,10,0,64,0,0,0,8,5.5,4,752,0.353723404,0.255521577,0.25,0.594631329,0.405368671,648.317839,,63.76198142,
564,6,0,0,0,1283,1804,265,5.6,0,5.6,0,0,0,3,6,6,564,0.469858156,0.182701652,0,0.584386135,0.415613865,599.110819,24.6832408,32.6122148,
564,6,0,0,0,1380,1650,267,3.5,22.6,0,0,0,0,3.5,6,6,564,0.473404255,0.186138614,0,0.544554455,0.455445545,599.16249,30.9229986,39.2311844,
564,6,0,141,0,875,2050,267,12,0,24,125,0,0,3,6.5,5,705,0.378723404,0.241025641,0.2,0.700854701,0.299145299,635.348125,34.97820613,42.5406692,
564,6,0,141,0,956,1750,317,15.5,0,0,0,0,0,4,6,5,705,0.44964539,0.260532151,0.2,0.646711013,0.353288987,635.063038,24.5798194,32.75011,
564,6,94,0,0,1160,1700,275,11,13.2,0,0,0,0,3,6.7,1,658,0.417933131,0.23006993,0.142857143,0.594405594,0.405594406,629.30418,26.7861426,36.90994853,
564,6,94,0,0,1245,1800,267,5.9,0,19.7,0,0,0,4,6,6,658,0.405775076,0.216091954,0.142857143,0.591133005,0.408866995,629.799385,27.1136437,34.22099213,
564,6,94,0,0,1250,1800,267,5.9,0,19.7,0,0,0,4,6,6,658,0.405775076,0.215737705,0.142857143,0.590163934,0.409836066,629.81725,22.6492866,25.05096133,
564,9,0,0,0,1401,1906,214,0,0,52,0,0,0,5,6.5,6,564,0.379432624,0.170547324,0,0.57635319,0.42364681,599.727763,38.41243165,49.87209733,
564,11,0,0,0,1215,1975,250,2.8,0,0,0,0,0,3,6,6,564,0.443262411,0.176802508,0,0.619122257,0.380877743,599.19532,25.4416644,34.17502707,
564,11,0,0,0,1259,1875,265,2.5,0,0,0,0,0,3.75,5.5,6,564,0.469858156,0.17996171,0,0.598276962,0.401723038,599.161032,26.717195,33.53151613,
564,11,0,0,0,1392,1710,225,2,0,10,0,0,0,5.5,6,6,564,0.39893617,0.181818182,0,0.551257253,0.448742747,599.320266,30.3714178,37.53047693,
564,11,0,141,0,875,2050,267,12,0,24,125,0,0,3,6.5,5,705,0.378723404,0.241025641,0.2,0.700854701,0.299145299,635.348125,26.83440592,32.56624973,
564,11,0,150,0,1400,1710,243,2.5,22.6,0,0,0,0,5.5,6.8,6,714,0.340336134,0.229581994,0.210084034,0.549839228,0.450160772,638.94885,32.7156362,38.56469093,
564,11,0,280,0,1380,1300,267,2.2,0,22.5,0,0,0,8,6,6,844,0.316350711,0.314925373,0.331753555,0.485074627,0.514925373,672.41224,32.3364244,40.0585556,
564,11,141,0,0,1060,1825,279,8.3,0,10.6,0,0,0,4,6,5,705,0.395744681,0.244367418,0.2,0.632582322,0.367417678,644.602255,28.27426163,36.10555987,
564,11,141,0,0,1420,1620,292,6,0,42,0,0,0,0,7.5,6,705,0.414184397,0.231907895,0.2,0.532894737,0.467105263,645.49596,,37.07082627,
564,11,141,0,0,1553,1500,292,0,0,35.3,0,0,0,7.5,3,5,705,0.414184397,0.230920406,0.2,0.491320013,0.508679987,645.741369,26.20613272,34.15204453,44.77805473
564,11,188,0,0,1126,1695,267,3.6,0,41.4,0,0,0,6,6,5,752,0.355053191,0.266572138,0.25,0.600850762,0.399149238,660.005123,44.49612282,56.03141627,64.49409576
565,1,0,187,0,1380,1600,270,7.6,0,90,0,0,0,3,5.5,1,752,0.359042553,0.252348993,0.248670213,0.536912752,0.463087248,649.48274,28.42709548,38.32452346,
565,1,0,187,0,1380,1600,270,7.6,0,90,0,0,0,3,5.5,6,752,0.359042553,0.252348993,0.248670213,0.536912752,0.463087248,649.48274,29.1616526,43.01898031,
570,1,190,0,0,1055,1775,267,3,0,61,0,0,0,7.5,6,6,760,0.351315789,0.268551237,0.25,0.627208481,0.372791519,666.84864,,45.1779149,
570,2,144,0,0,1380,2133,250,6.3,0,34,0,0,0,5.5,5,6,714,0.350140056,0.20324509,0.201680672,0.607173356,0.392826644,653.607435,,35.2839343,
570,2,180,0,0,1390,1400,233,11,0,60,384,0,0,9,6,4,750,0.310666667,0.268817204,0.24,0.501792115,0.498207885,664.04747,37.96427225,53.52361631,57.4333508
570,2,180,0,0,1390,1400,300,9.4,0,60,0,0,0,9,6,6,750,0.4,0.268817204,0.24,0.501792115,0.498207885,664.04747,15.9958432,47.50144902,
570,6,180,0,0,1290,0,255,5,0,56,256,0,0,9,6,4,750,0.34,0.581395349,0.24,0,1,661.00917,49.22694479,59.61997469,
570,6,180,0,0,1290,1700,255,5,0,56,256,0,0,9,6,4,750,0.34,0.25083612,0.24,0.568561873,0.431438127,664.26467,,63.22372791,
570,6,180,0,0,1290,1700,267,8,75,0,120,0,0,9,6,4,750,0.356,0.25083612,0.24,0.568561873,0.431438127,664.26467,,60.52067111,
570,6,190,0,0,1020,1750,289,4,0,38,0,0,0,8,6,4,760,0.380263158,0.274368231,0.25,0.631768953,0.368231047,666.67571,30.681682,38.49574333,
570,6,190,0,0,1055,1775,267,3,0,60.8,0,0,0,7.5,6,5,760,0.351315789,0.268551237,0.25,0.627208481,0.372791519,666.84864,,43.73929671,
570,6,190,0,0,1100,1750,283,4,0,30.4,0,0,0,1,6,4,760,0.372368421,0.266666667,0.25,0.614035088,0.385964912,666.96155,33.44451083,42.67199796,
570,11,180,0,0,1290,1700,267,8,75,0,120,0,0,9,6,4,750,0.356,0.25083612,0.24,0.568561873,0.431438127,664.26467,,70.77880541,
570,11,180,0,0,1390,1400,233,11,0,60,0,0,0,9,6,4,750,0.310666667,0.268817204,0.24,0.501792115,0.498207885,664.04747,40.851453,56.9162438,
570,11,190,0,0,1020,1750,289,0,30.4,0,0,0,0,3.75,5.7,6,760,0.380263158,0.274368231,0.25,0.631768953,0.368231047,666.67571,29.7853632,36.98655698,
570,11,190,0,0,1055,1775,267,3,0,60.8,0,0,0,0,6,6,760,0.351315789,0.268551237,0.25,0.627208481,0.372791519,666.84864,,39.80957816,
570,11,190,0,0,1055,1775,267,3,0,60.8,152,0,0,7.5,5,4,760,0.351315789,0.268551237,0.25,0.627208481,0.372791519,666.84864,30.36911955,43.64612905,
570,11,190,0,0,1055,1775,267,3,30,61,0,0,0,7.5,6,6,760,0.351315789,0.268551237,0.25,0.627208481,0.372791519,666.84864,,40.27114403,
570,11,190,0,0,1055,1775,267,3,61,0,0,0,0,8,6,6,760,0.351315789,0.268551237,0.25,0.627208481,0.372791519,666.84864,,41.1444803,
570,11,190,0,0,1075,1750,289,5.7,30.4,0,0,0,0,0,6,6,760,0.380263158,0.269026549,0.25,0.619469027,0.380530973,666.872225,,42.82890847,
572,9,0,0,0,1097,2100,256,0,0,0,24,0,0,7,2,4,572,0.447552448,0.178917735,0,0.656865812,0.343134188,607.397081,,56.20091245,
572,9,0,0,0,1600,1500,256,0,0,0,0,0,0,7,6.5,4,572,0.447552448,0.184516129,0,0.483870968,0.516129032,608.0453,42.76666411,45.52744093,
572,9,0,0,0,1700,1492,229,0,0,0,0,0,0,7,8.5,4,572,0.40034965,0.179197995,0,0.467418546,0.532581454,608.38728,45.95932103,48.82524294,54.80185073
575,1,100,0,0,1110,1875,278,12,24,0,0,0,0,4,5.5,1,675,0.411851852,0.226130653,0.148148148,0.628140704,0.371859296,642.956655,26.72064238,31.52887564,
575,1,100,0,0,1110,1875,278,12,24,0,0,0,0,4,5.5,6,675,0.411851852,0.226130653,0.148148148,0.628140704,0.371859296,642.956655,25.20924551,33.17003536,35.51051613
575,1,100,0,0,1150,1850,252,20,21,0,0,0,0,4,5.5,1,675,0.373333333,0.225,0.148148148,0.616666667,0.383333333,643.0517,23.3387626,31.5090532,
575,1,100,0,0,1150,1850,290,20,20,0,0,0,0,4,6,6,675,0.42962963,0.225,0.148148148,0.616666667,0.383333333,643.0517,18.68676953,23.97308052,28.32367408
575,1,100,0,0,1250,1750,265,7,0,85,0,0,0,3,5.5,1,675,0.392592593,0.225,0.148148148,0.583333333,0.416666667,643.2175,,34.47293816,
575,1,150,0,0,1150,1675,310,13,0,65,0,0,0,3,5.5,1,725,0.427586207,0.256637168,0.206896552,0.592920354,0.407079646,659.116575,26.39113031,34.00122166,
575,1,150,0,0,1150,1800,266,7.5,0,65,0,0,0,4,6.5,5,725,0.366896552,0.245762712,0.206896552,0.610169492,0.389830508,659.35595,,37.8279312,39.36705173
575,2,0,175,0,1190,1850,235,6,20,64,384,0,0,7,6,4,750,0.313333333,0.246710526,0.233333333,0.608552632,0.391447368,656.59462,,34.94996936,35.0598546
575,2,0,175,0,1200,1800,275,5.3,16.5,0,0,0,0,3,6,5,750,0.366666667,0.25,0.233333333,0.6,0.4,656.5346,24.21209887,29.12346624,29.7164156
577,3,0,175,0,1184,1750,245,12,0,75,384,0,0,8,5.5,4,752,0.325797872,0.256305385,0.232712766,0.596455351,0.403544649,658.477682,,71.38662135,
580,11,100,0,25,1077,1849,268,8,0,40,0,0,0,0,6,4,680,0.394117647,0.23239918,0.147058824,0.631920711,0.368079289,648.028956,,58.2232933,
580,11,145,0,0,1080,1750,284,4,0,36.3,0,0,0,4,6,6,725,0.391724138,0.256183746,0.2,0.618374558,0.381625442,662.61009,27.57904,36.72608827,42.21264577
581,1,0,101,0,1330,1550,303,6.2,20.5,0,0,0,0,5,5.5,6,682,0.444281525,0.236805556,0.148093842,0.538194444,0.461805556,643.27234,31.4056318,41.88853982,
581,1,0,101,0,1330,1550,303,6.4,20.5,0,0,0,0,5,6,1,682,0.444281525,0.236805556,0.148093842,0.538194444,0.461805556,643.27234,31.37598433,39.07260492,
582,1,0,100,0,1416,1528,256,2.2,42,0,0,0,0,4,5,6,682,0.375366569,0.231657609,0.146627566,0.519021739,0.480978261,644.321488,,42.42627886,
585,1,0,103,0,1146,1750,287,5.9,21,0,0,0,0,3,6,6,688,0.417151163,0.237569061,0.149709302,0.604281768,0.395718232,647.717908,45.75822387,46.28682213,63.77653
585,1,0,103,0,1146,1750,288,5.9,21,0,0,0,0,4,5,6,688,0.418604651,0.237569061,0.149709302,0.604281768,0.395718232,647.717908,37.9901276,46.62111353,
585,1,0,103,0,1155,1750,284,4.4,21,0,0,0,0,4,5.5,1,688,0.412790698,0.236833046,0.149709302,0.602409639,0.397590361,647.750065,30.66914607,39.55408899,
585,1,0,103,0,1155,1750,290,4.4,0,55,0,0,0,4.5,5,1,688,0.421511628,0.236833046,0.149709302,0.602409639,0.397590361,647.750065,31.91286482,40.27366072,
585,1,0,103,0,1165,1750,284,4.4,20.6,0,0,0,0,3,5.5,1,688,0.412790698,0.236020583,0.149709302,0.600343053,0.399656947,647.785795,28.99591318,40.96521654,
585,2,175,0,0,1538,1328,258,1.5,36,26,0,0,0,8,5,6,760,0.339473684,0.265177948,0.230263158,0.463363573,0.536636427,678.518394,49.51333456,63.67757283,68.78075887
588,1,0,0,0,1525,770,305,4.4,0,70.6,0,0,0,8,6,6,588,0.518707483,0.25620915,0,0.335511983,0.664488017,623.147375,10.59494787,15.168472,18.271114
588,11,0,0,0,1095,2100,225,2.9,0,23.5,141,0,0,5,5.5,1,588,0.382653061,0.184037559,0,0.657276995,0.342723005,624.157935,,51.42629115,
